"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2011_nk_10",10,0.7054207375,0.000582604317681405,1035.3214863865,1118.62886297414,NA,NA,2011,"Nush"
"2011_nk_100",100,0.708452709677419,0.000530007156991483,897.392967338944,962.080007040175,NA,NA,2011,"Nush"
"2011_nk_101",101,0.707148064444444,0.000668960135432581,436.320392471393,484.070200777049,NA,NA,2011,"Nush"
"2011_nk_102",102,0.708643285496183,0.000688451427494195,943.516775340968,1080.95574820759,NA,NA,2011,"Nush"
"2011_nk_103",103,0.706536959183673,0.000318256445285857,764.204863135659,815.997025604059,NA,NA,2011,"Nush"
"2011_nk_104",104,0.705368,0.000461044068754095,871.23948564097,935.314290654877,NA,NA,2011,"Nush"
"2011_nk_105",105,0.709058495495495,0.0012047476602922,954.396845529975,1070.23057859178,NA,NA,2011,"Nush"
"2011_nk_106",106,0.70628628358209,0.000462371253365179,561.177257688211,631.313751609409,NA,NA,2011,"Nush"
"2011_nk_107",107,0.704578921052632,0.000496608790594931,878.053067221385,917.31153953039,NA,NA,2011,"Nush"
"2011_nk_108",108,0.70899676744186,0.000468407180193588,828.32253012225,918.938518124017,NA,NA,2011,"Nush"
"2011_nk_109",109,0.709145063636364,0.000640900646056076,614.158515992192,729.995705522781,NA,NA,2011,"Nush"
"2011_nk_11",11,0.708387888888889,0.000635426914409163,1329.05011466499,1461.91260040463,NA,NA,2011,"Nush"
"2011_nk_110",110,0.705813154385965,0.000464506088715348,757.715551618879,817.739313987307,NA,NA,2011,"Nush"
"2011_nk_112",112,0.707782894736842,0.00102461927919263,790.824246160976,850.636852238875,NA,NA,2011,"Nush"
"2011_nk_113",113,0.706506901904762,0.000828110665679246,920.098676566465,1029.46118204631,NA,NA,2011,"Nush"
"2011_nk_114",114,0.70523268,0.000546500833317137,476.143174931694,528.379579911949,NA,NA,2011,"Nush"
"2011_nk_114b",114,0.70653792631579,0.000383939927016955,982.421802963471,1181.21670357089,NA,NA,2011,"Nush"
"2011_nk_115",115,0.70864367816092,0.000488888142774412,881.052496641231,972.272609708704,NA,NA,2011,"Nush"
"2011_nk_116",116,0.705443725490196,0.000648398562749405,541.689097128341,648.025238762229,NA,NA,2011,"Nush"
"2011_nk_117",117,0.70489746875,0.00159378838858218,819.229780030037,885.829822141306,NA,NA,2011,"Nush"
"2011_nk_119",119,0.705988392857143,0.000436199668247413,1382.79366219799,1500.3938845814,NA,NA,2011,"Nush"
"2011_nk_12",12,0.708115223880597,0.000456217512613243,762.23771668996,832.512569550187,NA,NA,2011,"Nush"
"2011_nk_120",120,0.708329512820513,0.000621632231548311,772.410611884785,895.588639809028,NA,NA,2011,"Nush"
"2011_nk_121",121,0.705977022900763,0.000532511545062979,823.110777165789,960.669858148321,NA,NA,2011,"Nush"
"2011_nk_122",122,0.704939365384615,0.000463104868014021,684.950350957821,738.86007644963,NA,NA,2011,"Nush"
"2011_nk_123",123,0.704924862903226,0.000624043024557457,672.479526892321,802.147578686922,NA,NA,2011,"Nush"
"2011_nk_124",124,0.705933,0.000978788158981604,894.24067111784,1024.81883173847,NA,NA,2011,"Nush"
"2011_nk_125",125,0.7086556875,0.000830952107619531,1562.06705269325,1713.36844688673,NA,NA,2011,"Nush"
"2011_nk_126",126,0.704697333333333,0.00119585108896217,694.474116346206,832.208030084143,NA,NA,2011,"Nush"
"2011_nk_127",127,0.706568318181818,0.000376474955142475,795.583042729909,888.401641811581,NA,NA,2011,"Nush"
"2011_nk_128",128,0.709126420731707,0.000667808032597627,630.916992939338,803.493219690932,NA,NA,2011,"Nush"
"2011_nk_129",129,0.70561904954955,0.00119744026116879,976.499372783924,1092.26093744909,NA,NA,2011,"Nush"
"2011_nk_13",13,0.708010632911392,0.00108099828242013,539.063882305896,622.180963867123,NA,NA,2011,"Nush"
"2011_nk_130",130,0.705218205882353,0.0014845002181835,1075.19051202079,1181.12025975435,NA,NA,2011,"Nush"
"2011_nk_131",131,0.707219847222222,0.000582534014233213,762.926941904426,838.147016423489,NA,NA,2011,"Nush"
"2011_nk_133",133,NA,NA,271.043594785485,-74.2585054485237,NA,NA,2011,"Nush"
"2011_nk_134",134,0.707833385714286,0.000533654321918842,1131.53381769157,1256.2778430498,NA,NA,2011,"Nush"
"2011_nk_135",135,0.70486236440678,0.000624952205560648,874.976242757499,998.370258236213,NA,NA,2011,"Nush"
"2011_nk_136",136,0.709099625,0.000609356293852082,923.403522680976,1108.65533292339,NA,NA,2011,"Nush"
"2011_nk_137",137,0.708425613978495,0.000503700214843033,766.053431513333,862.716725950009,NA,NA,2011,"Nush"
"2011_nk_138",138,0.708006845833333,0.00083202543153397,643.692276690963,744.215606302257,NA,NA,2011,"Nush"
